"ID";"Reisebericht";"Koordinate";"Stand";"Jahrvon";"Jahrbis"
974;114;294;1;1680;1684
975;115;1146;1;1796;1846
976;115;1197;1;1796;1846
977;118;293;1;1667;1670
978;118;294;1;1667;1670
979;123;511;1;1809;1859
980;123;512;1;1809;1859
981;123;562;1;1809;1859
982;123;563;1;1809;1859
983;123;614;1;1809;1859
984;123;615;1;1809;1859
985;125;293;1;1702;1702
986;125;294;1;1702;1702
987;126;293;1;1583;1583
988;126;294;1;1583;1583
989;127;293;1;1854;1855
990;127;294;1;1854;1855
991;127;935;1;1854;1855
992;129;271;1;1805;1816
993;129;272;1;1805;1816
994;129;273;1;1805;1816
995;129;274;1;1805;1816
996;129;275;1;1805;1816
997;129;276;1;1805;1816
998;129;277;1;1805;1816
999;129;278;1;1805;1816
1000;129;279;1;1805;1816
1001;129;280;1;1805;1816
1002;129;281;1;1805;1816
1003;129;282;1;1805;1816
1004;129;283;1;1805;1816
1005;129;293;1;1805;1816
1006;129;294;1;1805;1816
1007;129;323;1;1805;1816
1008;129;324;1;1805;1816
1009;129;325;1;1805;1816
1010;129;326;1;1805;1816
1011;129;327;1;1805;1816
1012;129;328;1;1805;1816
1013;129;329;1;1805;1816
1014;129;330;1;1805;1816
1015;129;331;1;1805;1816
1016;129;332;1;1805;1816
1017;129;333;1;1805;1816
1018;129;884;1;1805;1816
1019;129;935;1;1805;1816
1020;130;446;1;1818;1821
1021;130;498;1;1818;1821
1022;130;511;1;1818;1821
1023;130;512;1;1818;1821
1024;130;562;1;1818;1821
1025;130;563;1;1818;1821
1026;130;614;1;1818;1821
1027;130;615;1;1818;1821
1028;130;748;1;1818;1821
1029;130;798;1;1818;1821
1030;130;827;1;1818;1821
1031;130;847;1;1818;1821
1032;130;849;1;1818;1821
1033;130;851;1;1818;1821
1034;130;876;1;1818;1821
1035;130;878;1;1818;1821
1036;130;884;1;1818;1821
1037;130;923;1;1818;1821
1038;130;924;1;1818;1821
1039;130;932;1;1818;1821
1040;130;935;1;1818;1821
1041;130;974;1;1818;1821
1042;130;975;1;1818;1821
1043;131;293;1;1825;1826
1044;131;294;1;1825;1826
1045;131;692;1;1825;1826
1046;131;791;1;1825;1826
1047;131;792;1;1825;1826
1048;131;842;1;1825;1826
1049;131;843;1;1825;1826
1050;131;847;1;1825;1826
1051;131;893;1;1825;1826
1052;131;894;1;1825;1826
1053;131;1131;1;1825;1826
1054;131;1132;1;1825;1826
1055;131;1394;1;1825;1826
1056;131;1395;1;1825;1826
1057;131;1396;1;1825;1826
1058;131;1445;1;1825;1826
1059;131;1446;1;1825;1826
1060;131;1447;1;1825;1826
1061;131;1448;1;1825;1826
1062;131;1449;1;1825;1826
1063;131;1450;1;1825;1826
1064;131;1451;1;1825;1826
1065;131;1452;1;1825;1826
1066;131;1453;1;1825;1826
1067;131;1455;1;1825;1826
1068;131;1456;1;1825;1826
1069;131;1498;1;1825;1826
1070;131;1499;1;1825;1826
1071;131;1500;1;1825;1826
1072;131;1501;1;1825;1826
1073;131;1502;1;1825;1826
1074;131;1503;1;1825;1826
1075;131;1504;1;1825;1826
1076;131;1505;1;1825;1826
1077;131;1506;1;1825;1826
1078;131;1507;1;1825;1826
1079;131;1551;1;1825;1826
1080;131;1552;1;1825;1826
1081;131;1553;1;1825;1826
1082;131;1554;1;1825;1826
1083;132;293;1;1748;1798
1084;132;294;1;1748;1798
1085;132;847;1;1748;1798
1086;132;884;1;1748;1798
1087;132;935;1;1748;1798
1088;135;511;2;1480;1480
1089;135;512;2;1480;1480
1090;135;562;2;1480;1480
1091;135;563;2;1480;1480
1092;135;615;2;1480;1480
1093;136;293;2;1424;1453
1094;136;294;2;1424;1453
1095;137;511;2;1877;1877
1096;137;512;2;1877;1877
1097;137;513;2;1877;1877
1098;137;562;2;1877;1877
1099;137;563;2;1877;1877
1100;137;830;2;1877;1877
1101;137;977;2;1877;1877
1102;137;978;2;1877;1877
1103;137;981;2;1877;1877
1104;137;982;2;1877;1877
1105;137;983;2;1877;1877
1106;137;1030;2;1877;1877
1107;137;1031;2;1877;1877
1108;137;1032;2;1877;1877
1109;138;1131;2;1686;1686
1110;138;1132;2;1686;1686
1111;139;983;2;1852;1902
1112;139;1248;2;1852;1902
1113;140;460;2;1776;1826
1114;140;624;2;1776;1826
1115;140;668;2;1776;1826
1116;140;719;2;1776;1826
1117;140;720;2;1776;1826
1118;140;727;2;1776;1826
1119;140;778;2;1776;1826
1120;140;828;2;1776;1826
1121;140;829;2;1776;1826
1122;140;830;2;1776;1826
1123;140;831;2;1776;1826
1124;140;883;2;1776;1826
1125;140;885;2;1776;1826
1126;140;932;2;1776;1826
1127;140;933;2;1776;1826
1128;140;1083;2;1776;1826
1129;140;1133;2;1776;1826
1130;145;1193;1;1825;1825
1131;145;1194;1;1825;1825
1132;145;1258;1;1825;1825
1133;145;1259;1;1825;1825
1134;145;1308;1;1825;1825
1135;145;1309;1;1825;1825
1136;145;1310;1;1825;1825
1137;145;1360;1;1825;1825
1138;147;537;2;1721;1723
1139;147;538;2;1721;1723
1140;147;843;2;1721;1723
1141;147;847;2;1721;1723
1142;147;935;2;1721;1723
1143;147;1044;2;1721;1723
1144;147;1095;2;1721;1723
1145;147;1153;2;1721;1723
1146;147;1154;2;1721;1723
1147;147;1203;2;1721;1723
1148;147;1259;2;1721;1723
1149;147;1451;2;1721;1723
1150;149;293;1;0;0
1151;149;294;1;0;0
1152;151;293;1;0;0
1153;151;294;1;0;0
1154;152;876;2;1344;1345
1155;152;1259;2;1344;1345
1156;158;427;1;1714;1764
1157;158;479;1;1714;1764
1158;159;271;1;0;0
1159;159;272;1;0;0
1160;159;273;1;0;0
1161;159;274;1;0;0
1162;159;275;1;0;0
1163;159;276;1;0;0
1164;159;277;1;0;0
1165;159;278;1;0;0
1166;159;279;1;0;0
1167;159;280;1;0;0
1168;159;281;1;0;0
1169;159;282;1;0;0
1170;159;283;1;0;0
1171;159;323;1;0;0
1172;159;324;1;0;0
1173;159;325;1;0;0
1174;159;326;1;0;0
1175;159;327;1;0;0
1176;159;328;1;0;0
1177;159;329;1;0;0
1178;159;330;1;0;0
1179;159;331;1;0;0
1180;159;332;1;0;0
1181;159;333;1;0;0
1182;160;511;2;1863;1863
1183;160;512;2;1863;1863
1184;160;562;2;1863;1863
1185;160;563;2;1863;1863
1186;160;614;2;1863;1863
1187;160;615;2;1863;1863
1188;160;666;2;1863;1863
1189;160;719;2;1863;1863
1190;160;770;2;1863;1863
1191;160;771;2;1863;1863
1192;160;820;2;1863;1863
1193;160;821;2;1863;1863
1194;160;823;2;1863;1863
1195;160;871;2;1863;1863
1196;160;872;2;1863;1863
1197;160;873;2;1863;1863
1198;160;1238;2;1863;1863
1199;160;1239;2;1863;1863
1200;160;1289;2;1863;1863
1201;160;1290;2;1863;1863
1202;160;1342;2;1863;1863
1203;164;293;2;1200;1200
1204;166;479;1;0;0
1205;168;293;2;1200;1200
1206;168;294;2;1200;1200
1207;170;293;1;1547;1549
1208;170;294;1;1547;1549
1209;171;511;1;1747;1797
1210;171;512;1;1747;1797
1211;171;562;1;1747;1797
1212;171;563;1;1747;1797
1213;171;614;1;1747;1797
1214;171;615;1;1747;1797
1215;172;293;2;700;700
1216;172;294;2;700;700
1217;173;293;2;675;675
1218;173;294;2;675;675
1219;174;293;2;675;675
1220;174;294;2;675;675
1221;175;293;2;675;675
1222;175;294;2;675;675
1223;176;293;1;1828;1828
1224;176;294;1;1828;1828
1225;177;523;1;1843;1893
1226;177;570;1;1843;1893
1227;177;573;1;1843;1893
1228;177;626;1;1843;1893
1229;177;884;1;1843;1893
1230;177;931;1;1843;1893
1231;177;932;1;1843;1893
1232;177;935;1;1843;1893
1233;177;978;1;1843;1893
1234;177;982;1;1843;1893
1235;177;983;1;1843;1893
1236;177;984;1;1843;1893
1237;177;988;1;1843;1893
1238;177;1030;1;1843;1893
1239;179;293;2;1835;1836
1240;179;294;2;1835;1836
1241;179;935;2;1835;1836
1242;179;986;2;1835;1836
1243;183;371;2;1868;1868
1244;183;825;2;1868;1868
1245;183;832;2;1868;1868
1246;183;833;2;1868;1868
1247;183;876;2;1868;1868
1248;183;883;2;1868;1868
1249;183;884;2;1868;1868
1250;183;885;2;1868;1868
1251;183;932;2;1868;1868
1252;183;933;2;1868;1868
1253;183;935;2;1868;1868
1254;185;293;2;1840;1840
1255;185;294;2;1840;1840
1256;185;935;2;1840;1840
1257;186;692;2;1826;1833
1258;186;693;2;1826;1833
1259;186;694;2;1826;1833
1260;186;744;2;1826;1833
1261;186;795;2;1826;1833
1262;186;796;2;1826;1833
1263;186;802;2;1826;1833
1264;186;805;2;1826;1833
1265;186;847;2;1826;1833
1266;186;848;2;1826;1833
1267;186;850;2;1826;1833
1268;186;851;2;1826;1833
1269;186;854;2;1826;1833
1270;186;855;2;1826;1833
1271;186;856;2;1826;1833
1272;186;857;2;1826;1833
1273;186;858;2;1826;1833
1274;186;863;2;1826;1833
1275;186;910;2;1826;1833
1276;186;911;2;1826;1833
1277;186;914;2;1826;1833
1278;186;950;2;1826;1833
1279;186;954;2;1826;1833
1280;186;957;2;1826;1833
1281;186;958;2;1826;1833
1282;186;963;2;1826;1833
1283;186;964;2;1826;1833
1284;186;1009;2;1826;1833
1285;186;1011;2;1826;1833
1286;186;1012;2;1826;1833
1287;186;1014;2;1826;1833
1288;187;694;2;1824;1826
1289;187;744;2;1824;1826
1290;187;748;2;1824;1826
1291;187;795;2;1824;1826
1292;187;796;2;1824;1826
1293;187;799;2;1824;1826
1294;187;800;2;1824;1826
1295;187;802;2;1824;1826
1296;187;805;2;1824;1826
1297;187;847;2;1824;1826
1298;187;848;2;1824;1826
1299;187;851;2;1824;1826
1300;187;852;2;1824;1826
1301;187;853;2;1824;1826
1302;187;858;2;1824;1826
1303;187;898;2;1824;1826
1304;187;899;2;1824;1826
1305;187;900;2;1824;1826
1306;187;905;2;1824;1826
1307;187;906;2;1824;1826
1308;187;910;2;1824;1826
1309;187;950;2;1824;1826
1310;187;951;2;1824;1826
1311;187;952;2;1824;1826
1312;187;953;2;1824;1826
1313;187;954;2;1824;1826
1314;187;955;2;1824;1826
1315;187;956;2;1824;1826
1316;187;957;2;1824;1826
1317;187;958;2;1824;1826
1318;187;962;2;1824;1826
1319;187;963;2;1824;1826
1320;187;1008;2;1824;1826
1321;187;1009;2;1824;1826
1322;187;1013;2;1824;1826
1323;187;1014;2;1824;1826
1324;188;293;1;1655;1702
1325;188;294;1;1655;1702
1326;190;847;2;1655;1702
1327;191;293;2;1655;1702
1328;191;294;2;1655;1702
1329;191;437;2;1655;1702
1330;191;447;2;1655;1702
1331;192;293;2;1655;1702
1332;192;294;2;1655;1702
1333;196;293;1;1796;1796
1334;196;294;1;1796;1796
1335;196;436;1;1796;1796
1336;196;437;1;1796;1796
1337;196;486;1;1796;1796
1338;196;487;1;1796;1796
1339;196;488;1;1796;1796
1340;196;511;1;1796;1796
1341;196;512;1;1796;1796
1342;196;536;1;1796;1796
1343;196;537;1;1796;1796
1344;196;538;1;1796;1796
1345;196;562;1;1796;1796
1346;196;563;1;1796;1796
1347;196;614;1;1796;1796
1348;196;615;1;1796;1796
1349;196;791;1;1796;1796
1350;196;792;1;1796;1796
1351;196;821;1;1796;1796
1352;196;827;1;1796;1796
1353;196;842;1;1796;1796
1354;196;843;1;1796;1796
1355;196;876;1;1796;1796
1356;196;878;1;1796;1796
1357;196;884;1;1796;1796
1358;196;893;1;1796;1796
1359;196;894;1;1796;1796
1360;196;923;1;1796;1796
1361;196;924;1;1796;1796
1362;196;932;1;1796;1796
1363;196;935;1;1796;1796
1364;196;974;1;1796;1796
1365;196;975;1;1796;1796
1366;196;988;1;1796;1796
1367;196;991;1;1796;1796
1368;196;992;1;1796;1796
1369;196;993;1;1796;1796
1370;196;1042;1;1796;1796
1371;197;511;1;1865;1865
1372;197;512;1;1865;1865
1373;197;562;1;1865;1865
1374;197;563;1;1865;1865
1375;197;614;1;1865;1865
1376;197;615;1;1865;1865
1377;197;1042;1;1865;1865
1378;199;780;3;1874;1924
1379;199;828;3;1874;1924
1380;199;829;3;1874;1924
1381;199;830;3;1874;1924
1382;199;831;3;1874;1924
1383;199;884;3;1874;1924
1384;199;885;3;1874;1924
1385;199;886;3;1874;1924
1386;199;935;3;1874;1924
1387;201;570;1;1896;1897
1388;201;573;1;1896;1897
1389;201;626;1;1896;1897
1390;201;833;1;1896;1897
1391;201;847;1;1896;1897
1392;201;884;1;1896;1897
1393;201;935;1;1896;1897
1394;201;982;1;1896;1897
1395;201;983;1;1896;1897
1396;201;1394;1;1896;1897
1397;201;1395;1;1896;1897
1398;201;1396;1;1896;1897
1399;201;1445;1;1896;1897
1400;201;1446;1;1896;1897
1401;201;1447;1;1896;1897
1402;201;1448;1;1896;1897
1403;201;1449;1;1896;1897
1404;201;1450;1;1896;1897
1405;201;1451;1;1896;1897
1406;201;1452;1;1896;1897
1407;201;1453;1;1896;1897
1408;201;1455;1;1896;1897
1409;201;1456;1;1896;1897
1410;201;1498;1;1896;1897
1411;201;1499;1;1896;1897
1412;201;1500;1;1896;1897
1413;201;1501;1;1896;1897
1414;201;1502;1;1896;1897
1415;201;1503;1;1896;1897
1416;201;1504;1;1896;1897
1417;201;1505;1;1896;1897
1418;201;1506;1;1896;1897
1419;201;1507;1;1896;1897
1420;201;1551;1;1896;1897
1421;201;1552;1;1896;1897
1422;201;1553;1;1896;1897
1423;201;1554;1;1896;1897
1424;206;449;1;1234;1234
1425;207;884;1;1672;1672
1426;207;935;1;1672;1672
1427;208;935;2;1672;1672
1428;209;293;1;1816;1818
1429;209;294;1;1816;1818
1430;209;567;1;1816;1818
1431;209;847;1;1816;1818
1432;209;884;1;1816;1818
1433;209;935;1;1816;1818
1434;209;1095;1;1816;1818
1435;209;1096;1;1816;1818
1436;209;1146;1;1816;1818
1437;209;1147;1;1816;1818
1438;210;511;2;1851;1851
1439;210;512;2;1851;1851
1440;210;562;2;1851;1851
1441;210;563;2;1851;1851
1442;210;614;2;1851;1851
1443;210;615;2;1851;1851
1444;210;876;2;1851;1851
1445;210;932;2;1851;1851
1446;210;934;2;1851;1851
1447;210;982;2;1851;1851
1448;210;983;2;1851;1851
1449;210;984;2;1851;1851
1450;211;293;1;1556;1556
1451;211;294;1;1556;1556
1452;212;293;2;1797;1847
1453;212;294;2;1797;1847
1454;212;847;2;1797;1847
1455;213;727;2;1855;1855
1456;213;728;2;1855;1855
1457;213;778;2;1855;1855
1458;213;779;2;1855;1855
1459;213;828;2;1855;1855
1460;213;829;2;1855;1855
1461;213;830;2;1855;1855
1462;213;831;2;1855;1855
1463;213;833;2;1855;1855
1464;213;883;2;1855;1855
1465;213;884;2;1855;1855
1466;213;885;2;1855;1855
1467;213;928;2;1855;1855
1468;213;929;2;1855;1855
1469;213;931;2;1855;1855
1470;213;932;2;1855;1855
1471;213;935;2;1855;1855
1472;213;978;2;1855;1855
1473;213;981;2;1855;1855
1474;213;982;2;1855;1855
1475;213;983;2;1855;1855
1476;213;984;2;1855;1855
1477;213;986;2;1855;1855
1478;213;988;2;1855;1855
1479;213;1030;2;1855;1855
1480;213;1031;2;1855;1855
1481;213;1032;2;1855;1855
1482;213;1033;2;1855;1855
1483;213;1081;2;1855;1855
1484;213;1083;2;1855;1855
1485;214;318;1;1874;1874
1486;214;319;1;1874;1874
1487;214;323;1;1874;1874
1488;214;324;1;1874;1874
1489;214;368;1;1874;1874
1490;214;369;1;1874;1874
1491;214;370;1;1874;1874
1492;214;371;1;1874;1874
1493;214;373;1;1874;1874
1494;214;374;1;1874;1874
1495;216;318;2;1874;1874
1496;216;319;2;1874;1874
1497;216;323;2;1874;1874
1498;216;324;2;1874;1874
1499;216;368;2;1874;1874
1500;216;369;2;1874;1874
1501;216;370;2;1874;1874
1502;216;371;2;1874;1874
1503;216;373;2;1874;1874
1504;216;374;2;1874;1874
1505;218;293;1;1763;1764
1506;218;294;1;1763;1764
1507;221;293;1;1473;1482
1508;221;294;1;1473;1482
1509;224;293;1;1769;1819
1510;224;294;1;1769;1819
1511;228;293;1;1763;1813
1512;228;294;1;1763;1813
1513;229;1394;1;1777;1777
1514;229;1395;1;1777;1777
1515;229;1396;1;1777;1777
1516;229;1445;1;1777;1777
1517;229;1446;1;1777;1777
1518;229;1447;1;1777;1777
1519;229;1448;1;1777;1777
1520;229;1449;1;1777;1777
1521;229;1450;1;1777;1777
1522;229;1451;1;1777;1777
1523;229;1452;1;1777;1777
1524;229;1453;1;1777;1777
1525;229;1455;1;1777;1777
1526;229;1456;1;1777;1777
1527;229;1498;1;1777;1777
1528;229;1499;1;1777;1777
1529;229;1500;1;1777;1777
1530;229;1501;1;1777;1777
1531;229;1502;1;1777;1777
1532;229;1503;1;1777;1777
1533;229;1504;1;1777;1777
1534;229;1505;1;1777;1777
1535;229;1506;1;1777;1777
1536;229;1507;1;1777;1777
1537;229;1551;1;1777;1777
1538;229;1552;1;1777;1777
1539;229;1553;1;1777;1777
1540;229;1554;1;1777;1777
1541;231;437;2;1673;1673
1542;231;487;2;1673;1673
1543;231;639;2;1673;1673
1544;231;640;2;1673;1673
1545;231;641;2;1673;1673
1546;231;690;2;1673;1673
1547;231;691;2;1673;1673
1548;231;692;2;1673;1673
1549;231;791;2;1673;1673
1550;231;792;2;1673;1673
1551;231;842;2;1673;1673
1552;231;843;2;1673;1673
1553;231;893;2;1673;1673
1554;231;894;2;1673;1673
1555;231;1044;2;1673;1673
1556;231;1049;2;1673;1673
1557;231;1094;2;1673;1673
1558;231;1095;2;1673;1673
1559;231;1096;2;1673;1673
1560;231;1101;2;1673;1673
1561;231;1145;2;1673;1673
1562;231;1146;2;1673;1673
1563;231;1147;2;1673;1673
1564;231;1258;2;1673;1673
1565;231;1259;2;1673;1673
1566;231;1309;2;1673;1673
1567;231;1310;2;1673;1673
1568;232;293;2;1673;1673
1569;232;294;2;1673;1673
1570;232;778;2;1673;1673
1571;232;832;2;1673;1673
1572;232;884;2;1673;1673
1573;232;935;2;1673;1673
1574;232;1142;2;1673;1673
1575;232;1193;2;1673;1673
1576;232;1248;2;1673;1673
1577;233;983;2;1900;1900
1578;233;1030;2;1900;1900
1579;233;1031;2;1900;1900
1580;233;1032;2;1900;1900
1581;233;1083;2;1900;1900
1582;234;983;2;1900;1900
1583;234;1030;2;1900;1900
1584;234;1031;2;1900;1900
1585;234;1032;2;1900;1900
1586;234;1083;2;1900;1900
1587;235;1083;1;1900;1900
1588;236;537;2;1848;1898
1589;236;821;2;1848;1898
1590;236;828;2;1848;1898
1591;236;829;2;1848;1898
1592;236;833;2;1848;1898
1593;236;886;2;1848;1898
1594;236;935;2;1848;1898
1595;236;983;2;1848;1898
1596;236;988;2;1848;1898
1597;236;1031;2;1848;1898
1598;236;1044;2;1848;1898
1599;237;314;2;1862;1862
1600;237;315;2;1862;1862
1601;237;366;2;1862;1862
1602;237;370;2;1862;1862
1603;237;371;2;1862;1862
1604;237;417;2;1862;1862
1605;237;421;2;1862;1862
1606;237;469;2;1862;1862
1607;237;470;2;1862;1862
1608;237;471;2;1862;1862
1609;237;472;2;1862;1862
1610;237;521;2;1862;1862
1611;237;935;2;1862;1862
1612;238;293;2;1858;1858
1613;238;294;2;1858;1858
1614;238;348;2;1858;1858
1615;238;501;2;1858;1858
1616;238;502;2;1858;1858
1617;238;607;2;1858;1858
1618;238;608;2;1858;1858
1619;238;657;2;1858;1858
1620;238;658;2;1858;1858
1621;238;708;2;1858;1858
1622;241;567;3;0;0
1623;241;638;3;0;0
1624;241;639;3;0;0
1625;241;640;3;0;0
1626;241;689;3;0;0
1627;241;690;3;0;0
1628;241;691;3;0;0
1629;241;692;3;0;0
1630;241;719;3;0;0
1631;241;742;3;0;0
1632;241;832;3;0;0
1633;241;884;3;0;0
1634;241;885;3;0;0
1635;241;931;3;0;0
1636;241;932;3;0;0
1637;241;935;3;0;0
1638;241;936;3;0;0
1639;241;978;3;0;0
1640;241;982;3;0;0
1641;241;1083;3;0;0
1642;241;1135;3;0;0
1643;241;1186;3;0;0
1644;251;982;1;1803;1804
1645;251;983;1;1803;1804
1646;253;498;2;1803;1804
1647;253;522;2;1803;1804
1648;253;523;2;1803;1804
1649;253;537;2;1803;1804
1650;253;562;2;1803;1804
1651;253;563;2;1803;1804
1652;253;573;2;1803;1804
1653;253;574;2;1803;1804
1654;253;617;2;1803;1804
1655;253;618;2;1803;1804
1656;253;624;2;1803;1804
1657;253;626;2;1803;1804
1658;253;669;2;1803;1804
1659;253;678;2;1803;1804
1660;253;730;2;1803;1804
1661;253;781;2;1803;1804
1662;253;782;2;1803;1804
1663;253;791;2;1803;1804
1664;253;792;2;1803;1804
1665;253;829;2;1803;1804
1666;253;830;2;1803;1804
1667;253;843;2;1803;1804
1668;253;851;2;1803;1804
1669;253;878;2;1803;1804
1670;253;884;2;1803;1804
1671;253;885;2;1803;1804
1672;253;935;2;1803;1804
1673;253;936;2;1803;1804
1674;253;948;2;1803;1804
1675;253;949;2;1803;1804
1676;253;950;2;1803;1804
1677;253;978;2;1803;1804
1678;253;981;2;1803;1804
1679;253;982;2;1803;1804
1680;253;992;2;1803;1804
1681;253;993;2;1803;1804
1682;253;999;2;1803;1804
1683;253;1000;2;1803;1804
1684;253;1001;2;1803;1804
1685;253;1032;2;1803;1804
1686;253;1036;2;1803;1804
1687;253;1037;2;1803;1804
1688;253;1044;2;1803;1804
1689;253;1049;2;1803;1804
1690;253;1081;2;1803;1804
1691;253;1083;2;1803;1804
1692;253;1094;2;1803;1804
1693;253;1095;2;1803;1804
1694;253;1146;2;1803;1804
1695;253;1152;2;1803;1804
1696;253;1153;2;1803;1804
1697;253;1154;2;1803;1804
1698;253;1203;2;1803;1804
1699;255;522;2;1803;1804
1700;255;523;2;1803;1804
1701;255;624;2;1803;1804
1702;255;791;2;1803;1804
1703;255;792;2;1803;1804
1704;255;797;2;1803;1804
1705;255;829;2;1803;1804
1706;255;830;2;1803;1804
1707;255;842;2;1803;1804
1708;255;843;2;1803;1804
1709;255;847;2;1803;1804
1710;255;851;2;1803;1804
1711;255;884;2;1803;1804
1712;255;893;2;1803;1804
1713;255;894;2;1803;1804
1714;255;931;2;1803;1804
1715;255;935;2;1803;1804
1716;255;950;2;1803;1804
1717;255;982;2;1803;1804
1718;255;983;2;1803;1804
1719;255;1044;2;1803;1804
1720;255;1049;2;1803;1804
1721;255;1051;2;1803;1804
1722;255;1081;2;1803;1804
1723;255;1083;2;1803;1804
1724;255;1094;2;1803;1804
1725;255;1095;2;1803;1804
1726;255;1096;2;1803;1804
1727;255;1145;2;1803;1804
1728;255;1146;2;1803;1804
1729;255;1152;2;1803;1804
1730;255;1153;2;1803;1804
1731;255;1154;2;1803;1804
1732;255;1203;2;1803;1804
1733;256;573;2;1803;1804
1734;256;574;2;1803;1804
1735;256;617;2;1803;1804
1736;256;618;2;1803;1804
1737;256;626;2;1803;1804
1738;256;669;2;1803;1804
1739;256;678;2;1803;1804
1740;256;730;2;1803;1804
1741;256;781;2;1803;1804
1742;256;782;2;1803;1804
1743;256;878;2;1803;1804
1744;256;885;2;1803;1804
1745;256;935;2;1803;1804
1746;256;978;2;1803;1804
1747;256;992;2;1803;1804
1748;256;993;2;1803;1804
1749;256;1036;2;1803;1804
1750;256;1037;2;1803;1804
1751;256;1081;2;1803;1804
1752;256;1094;2;1803;1804
1753;256;1095;2;1803;1804
1754;259;293;1;1096;1097
1755;259;294;1;1096;1097
1756;259;371;1;1096;1097
1757;261;884;1;0;0
1758;261;935;1;0;0
1759;263;293;1;1760;1810
1760;263;294;1;1760;1810
1761;265;511;1;1858;1858
1762;265;512;1;1858;1858
1763;265;562;1;1858;1858
1764;265;563;1;1858;1858
1765;265;614;1;1858;1858
1766;265;615;1;1858;1858
1767;265;721;1;1858;1858
1768;265;935;1;1858;1858
1769;265;1042;1;1858;1858
1770;266;728;3;1854;1854
1771;266;729;3;1854;1854
1772;266;782;3;1854;1854
1773;266;783;3;1854;1854
1774;266;784;3;1854;1854
1775;266;833;3;1854;1854
1776;266;834;3;1854;1854
1777;266;835;3;1854;1854
1778;266;886;3;1854;1854
1779;266;887;3;1854;1854
1780;266;888;3;1854;1854
1781;266;938;3;1854;1854
1782;266;939;3;1854;1854
1783;269;828;3;1882;1882
1784;269;832;3;1882;1882
1785;269;833;3;1882;1882
1786;269;934;3;1882;1882
1787;269;935;3;1882;1882
1788;269;986;3;1882;1882
1789;271;935;2;1837;1887
1790;272;1152;1;1838;1888
1791;272;1153;1;1838;1888
1792;272;1154;1;1838;1888
1793;272;1203;1;1838;1888
1794;276;293;1;1763;1813
1795;276;294;1;1763;1813
1796;278;293;2;1858;1859
1797;278;294;2;1858;1859
1798;278;498;2;1858;1859
1799;278;884;2;1858;1859
1800;278;934;2;1858;1859
1801;278;935;2;1858;1859
1802;278;985;2;1858;1859
1803;278;986;2;1858;1859
1804;280;1103;2;1811;1812
1805;280;1153;2;1811;1812
1806;280;1264;2;1811;1812
1807;280;1269;2;1811;1812
1808;280;1316;2;1811;1812
1809;280;1317;2;1811;1812
1810;280;1318;2;1811;1812
1811;280;1319;2;1811;1812
1812;280;1320;2;1811;1812
1813;282;523;2;1787;1797
1814;282;627;2;1787;1797
1815;282;830;2;1787;1797
1816;282;936;2;1787;1797
1817;283;371;2;1787;1797
1818;283;523;2;1787;1797
1819;283;627;2;1787;1797
1820;283;830;2;1787;1797
1821;283;936;2;1787;1797
1822;285;348;2;1808;1858
1823;285;449;2;1808;1858
1824;286;293;1;1854;1854
1825;286;294;1;1854;1854
1826;288;293;1;1604;1604
1827;288;294;1;1604;1604
1828;289;884;1;1818;1868
1829;289;935;1;1818;1868
1830;290;293;2;0;0
1831;290;294;2;0;0
1832;291;293;1;1812;1862
1833;291;884;1;1812;1862
1834;291;935;1;1812;1862
1835;292;293;1;1812;1862
1836;292;294;1;1812;1862
1837;292;884;1;1812;1862
1838;292;935;1;1812;1862
1839;299;563;2;1799;1799
1840;299;564;2;1799;1799
1841;299;565;2;1799;1799
1842;299;615;2;1799;1799
1843;299;616;2;1799;1799
1844;299;666;2;1799;1799
1845;299;667;2;1799;1799
1846;299;668;2;1799;1799
1847;299;669;2;1799;1799
1848;299;719;2;1799;1799
1849;299;720;2;1799;1799
1850;299;770;2;1799;1799
1851;299;820;2;1799;1799
1852;299;821;2;1799;1799
1853;299;871;2;1799;1799
1854;299;923;2;1799;1799
1855;299;924;2;1799;1799
1856;300;511;2;1875;1878
1857;300;512;2;1875;1878
1858;300;562;2;1875;1878
1859;300;563;2;1875;1878
1860;300;614;2;1875;1878
1861;300;615;2;1875;1878
1862;300;666;2;1875;1878
1863;300;679;2;1875;1878
1864;300;726;2;1875;1878
1865;300;727;2;1875;1878
1866;300;729;2;1875;1878
1867;300;777;2;1875;1878
1868;300;778;2;1875;1878
1869;300;779;2;1875;1878
1870;300;820;2;1875;1878
1871;300;821;2;1875;1878
1872;300;825;2;1875;1878
1873;300;828;2;1875;1878
